id_estacion;id_carburante;precio_carburante 
10231;6;1,439
10231;7;1,519
10232;1;1,569
10232;4;1,729
10232;6;1,439
10232;7;1,529
10233;1;1,579
10233;4;1,729
10233;6;1,429
10233;7;1,499
10234;1;1,424
10234;4;1,549
10234;6;1,319
10235;1;1,489
10235;4;1,599
10235;6;1,349
10235;7;1,419
10236;1;1,579
10236;4;1,739
10236;6;1,439
10236;7;1,499
10237;1;1,339
10237;6;1,252
10238;1;1,559
10238;3;1,599
10238;4;1,719
10238;6;1,429
10238;7;1,489
10239;1;1,489
10239;6;1,349
10239;7;1,429
10239;8;1,163
10240;1;1,579
10240;6;1,459
10240;7;1,549
10241;1;1,569
10241;4;1,729
10241;6;1,419
10241;7;1,489
10242;1;1,439
10242;6;1,339
10243;1;1,579
10243;4;1,699
10243;6;1,459
10243;7;1,549
10244;1;1,429
10244;6;1,329
10245;1;1,419
10245;4;1,709
10245;6;1,319
10245;7;1,492
10246;1;1,419
10246;6;1,319
10246;7;1,369
10247;1;1,579
10247;4;1,719
10247;6;1,449
10247;7;1,529
10248;1;1,579
10248;4;1,739
10248;6;1,459
10248;7;1,559
10248;13;0,979
10249;1;1,539
10249;4;1,679
10249;6;1,389
10249;7;1,459
10249;8;1,104
10250;1;1,499
10250;6;1,339
10251;1;1,589
10251;4;1,749
10251;6;1,439
10251;7;1,539
10252;1;1,489
10252;6;1,339
10253;1;1,589
10253;3;1,629
10253;4;1,729
10253;6;1,469
10253;7;1,569
10253;13;0,989
10254;1;1,559
10254;6;1,409
10254;7;1,479
10254;8;1,059
10255;6;1,254
10255;8;0,999
10256;1;1,394
10256;6;1,291
10256;8;0,96
10257;1;1,385
10257;6;1,299
10257;8;0,886
10258;1;1,385
10258;6;1,299
10259;1;1,579
10259;2;1,629
10259;6;1,459
10259;7;1,539
10260;1;1,408
10260;6;1,325
10260;8;0,912
10261;1;1,599
10261;3;1,679
10261;6;1,459
10261;7;1,549
10261;8;1,069
10262;7;1,364
10263;1;1,569
10263;4;1,689
10263;6;1,429
10263;7;1,529
10263;8;1,135
10264;1;1,549
10264;4;1,739
10264;6;1,449
10264;7;1,539
10264;8;1,099
10265;1;1,579
10265;4;1,729
10265;6;1,445
10265;7;1,539
10266;1;1,579
10266;4;1,719
10266;6;1,459
10266;7;1,539
10267;1;1,389
10267;4;1,549
10267;6;1,289
10267;12;1,249
10268;1;1,579
10268;4;1,719
10268;6;1,459
10268;7;1,539
10269;1;1,589
10269;6;1,449
10269;7;1,519
10270;1;1,499
10270;6;1,351
10271;1;1,339
10271;6;1,249
10272;1;1,589
10272;4;1,729
10272;6;1,459
10272;7;1,529
10273;1;1,399
10273;6;1,279
10273;13;0,88
10274;1;1,429
10274;4;1,569
10274;6;1,289
10274;7;1,369
10275;1;1,399
10275;4;1,539
10275;6;1,309
10275;7;1,389
10276;1;1,569
10276;3;1,609
10276;4;1,729
10276;6;1,439
10276;7;1,539
10277;13;0,87
10278;1;1,424
10278;6;1,291
10278;7;1,558
10278;13;0,859
10279;1;1,619
10279;4;1,759
10279;6;1,479
10279;7;1,539
10280;1;1,549
10280;6;1,419
10281;1;1,576
10281;3;1,669
10281;6;1,442
10281;7;1,552
10282;1;1,599
10282;4;1,741
10282;6;1,449
10282;7;1,539
10283;1;1,569
10283;4;1,729
10283;6;1,439
10283;7;1,539
10283;13;0,979
10284;1;1,338
10284;6;1,251
10285;6;1,477
10286;1;1,529
10286;4;1,659
10286;6;1,349
10286;8;1,159
10287;1;1,536
10287;6;1,375
10288;1;1,349
10288;6;1,249
10289;1;1,644
10289;3;1,695
10289;6;1,472
10289;7;1,55
10290;14;1,299
10290;15;1,239
10291;1;1,378
10291;6;1,288
10292;1;1,576
10292;3;1,669
10292;6;1,442
10292;7;1,552
10293;1;1,569
10293;6;1,439
10293;7;1,539
10294;1;1,559
10294;4;1,689
10294;6;1,419
10294;7;1,459
10295;1;1,539
10295;4;1,659
10295;6;1,419
10295;7;1,479
10295;8;1,187
10296;1;1,589
10296;4;1,749
10296;6;1,469
10296;7;1,539
10297;1;1,625
10297;3;1,676
10297;6;1,482
10297;7;1,558
10298;1;1,439
10298;6;1,339
10299;1;1,619
10299;4;1,769
10299;6;1,469
10299;7;1,539
10300;1;1,649
10300;3;1,699
10300;6;1,499
10300;7;1,559
10301;1;1,569
10301;4;1,709
10301;6;1,429
10301;7;1,529
10302;1;1,399
10302;6;1,299
10303;1;1,579
10303;4;1,709
10303;6;1,419
10303;7;1,509
10303;8;1,099
10304;1;1,569
10304;4;1,709
10304;6;1,429
10304;7;1,529
10304;8;1,099
10305;6;1,3
10305;8;0,92
10306;1;1,399
10306;4;1,549
10306;6;1,299
10306;7;1,339
10307;1;1,399
10307;4;1,549
10307;6;1,299
10307;7;1,339
10308;1;1,569
10308;4;1,709
10308;6;1,429
10308;7;1,529
10309;1;1,379
10309;6;1,289
10310;1;1,589
10310;4;1,699
10310;6;1,419
10310;7;1,479
10311;1;1,419
10311;6;1,319
10311;8;1,042
10312;1;1,577
10312;4;1,686
10312;6;1,505
10312;7;1,557
10313;1;1,549
10313;4;1,669
10313;6;1,439
10313;7;1,499
10313;13;0,975
10314;1;1,409
10314;6;1,309
10315;1;1,399
10315;4;1,629
10315;6;1,299
10315;7;1,559
10316;1;1,549
10316;4;1,669
10316;6;1,439
10316;7;1,499
10316;8;1,179
10317;1;1,549
10317;4;1,669
10317;6;1,439
10317;7;1,499
10317;8;1,12
10318;1;1,539
10318;3;1,579
10318;4;1,659
10318;6;1,449
10318;7;1,509
10318;8;1,173
10319;1;1,549
10319;4;1,669
10319;6;1,439
10319;7;1,499
10319;8;1,12
10320;14;1,209
10320;15;1,149
10321;1;1,339
10321;6;1,252
10322;1;1,549
10322;4;1,709
10322;6;1,419
10322;7;1,519
10323;1;1,355
10323;6;1,239
10323;7;1,299
10324;14;1,299
10324;15;1,239
10325;1;1,619
10325;4;1,729
10325;6;1,499
10325;7;1,599
10326;1;1,339
10326;6;1,252
10327;1;1,619
10327;4;1,729
10327;6;1,499
10327;7;1,599
10328;1;1,539
10328;4;1,699
10328;6;1,429
10329;1;1,365
10329;6;1,249
10329;7;1,279
10330;1;1,355
10330;3;1,395
10330;6;1,239
10330;7;1,279
10330;8;0,999
10330;13;0,885
10330;14;1,179
10330;15;1,119
10331;1;1,449
10331;4;1,669
10331;6;1,349
10331;7;1,419
10332;1;1,609
10332;4;1,779
10332;6;1,459
10332;7;1,549
10333;1;1,589
10333;4;1,749
10333;6;1,469
10333;7;1,539
10334;1;1,439
10334;6;1,339
10334;7;1,389
10335;1;1,449
10335;4;1,669
10335;6;1,349
10335;7;1,419
10336;1;1,589
10336;4;1,749
10336;6;1,469
10336;7;1,539
10337;1;1,399
10337;6;1,299
10337;8;1,099
10338;6;1,4
10338;8;1,13
10339;1;1,399
10339;4;1,629
10339;6;1,299
10339;7;1,559
10340;1;1,574
10340;4;1,704
10340;6;1,439
10340;7;1,529
10341;1;1,574
10341;4;1,704
10341;6;1,439
10341;7;1,529
10342;1;1,559
10342;4;1,709
10342;6;1,439
10342;7;1,499
10342;8;1,12
10343;1;1,39
10343;6;1,36
10343;8;0,96
10344;1;1,589
10344;4;1,739
10344;6;1,469
10344;7;1,549
10344;8;1,239
10344;13;0,885
10345;1;1,365
10345;6;1,249
10345;7;1,309
10345;13;0,885
10346;1;1,428
10346;6;1,298
10347;1;1,358
10347;6;1,248
10348;1;1,579
10348;4;1,739
10348;6;1,449
10348;7;1,549
10348;13;0,979
10349;1;1,579
10349;4;1,719
10349;6;1,424
10349;7;1,504
10350;1;1,579
10350;6;1,429
10350;7;1,517
10351;1;1,579
10351;6;1,429
10351;7;1,517
10352;1;1,539
10352;4;1,659
10352;6;1,419
10352;7;1,479
10353;1;1,539
10353;4;1,679
10353;6;1,389
10353;7;1,469
10354;1;1,419
10354;6;1,319
10355;1;1,539
10355;6;1,419
10355;7;1,479
10356;1;1,569
10356;3;1,679
10356;6;1,469
10356;7;1,549
10357;8;0,922
10358;1;1,599
10358;4;1,755
10358;6;1,499
10358;7;1,579
10358;8;1,125
10359;1;1,559
10359;6;1,459
10359;7;1,519
10359;8;1,139
10360;1;1,569
10360;4;1,669
10360;6;1,459
10360;7;1,559
10361;1;1,509
10361;4;1,619
10361;6;1,439
10361;7;1,499
10362;1;1,349
10362;6;1,262
10363;1;1,419
10363;6;1,299
10364;1;1,559
10364;4;1,689
10364;6;1,439
10364;7;1,541
10364;8;1,206
10365;6;1,27
10365;8;0,902
10366;1;1,539
10366;4;1,679
10366;6;1,459
10366;7;1,559
10366;8;1,144
10366;13;0,929
10367;1;1,383
10367;4;1,619
10367;6;1,282
10367;7;1,312
10368;6;1,187
10369;1;1,379
10369;6;1,289
10369;8;0,889
10370;1;1,509
10370;4;1,669
10370;6;1,439
10370;8;1,114
10371;1;1,449
10371;6;1,329
10371;8;0,919
10372;1;1,579
10372;4;1,739
10372;6;1,489
10372;7;1,549
10373;1;1,579
10373;6;1,489
10374;1;1,553
10374;4;1,678
10374;6;1,491
10374;7;1,526
10374;8;1,125
10375;1;1,547
10375;4;1,674
10375;6;1,464
10375;7;1,525
10375;8;1,125
10376;1;1,444
10376;6;1,33
10376;8;0,955
10377;6;1,279
10377;8;0,922
10378;8;1,01
10379;8;0,922
10380;8;0,922
10381;1;1,539
10381;4;1,729
10381;6;1,389
10381;8;1,059
10382;1;1,389
10382;6;1,339
10383;1;1,509
10383;4;1,629
10383;6;1,449
10383;7;1,519
10384;1;1,569
10384;6;1,469
10384;7;1,549
10384;8;1,149
10385;1;1,447
10385;6;1,359
10385;8;0,925
10386;8;0,922
10387;8;0,922
10388;1;1,604
10388;3;1,699
10388;6;1,488
10388;7;1,598
10389;1;1,509
10389;6;1,439
10389;8;1,178
10390;1;1,346
10390;6;1,278
10390;8;0,905
10391;1;1,549
10391;6;1,449
10391;7;1,529
10391;8;1,129
10392;8;0,922
10393;6;1,279
10393;8;0,922
10394;1;1,407
10394;6;1,238
10395;1;1,519
10395;3;1,569
10395;6;1,388
10395;7;1,505
10396;1;1,569
10396;6;1,449
10396;7;1,499
10397;6;1,254
10397;8;0,901
10398;1;1,378
10398;7;1,316
10398;8;0,898
10399;1;1,539
10399;4;1,669
10399;6;1,479
10399;7;1,559
10399;8;1,151
10399;13;0,929
10400;6;1,279
10400;8;0,922
10401;8;0,922
10402;8;0,922
10403;1;1,409
10403;4;1,529
10403;6;1,339
10403;7;1,409
10404;1;1,379
10404;6;1,279
10404;8;0,889
10405;8;0,922
10406;1;1,579
10406;6;1,479
10406;7;1,569
10407;1;1,479
10407;6;1,399
10407;8;0,959
10408;1;1,509
10408;6;1,439
10408;8;1,114
10409;8;0,91
10410;8;0,922
10411;1;1,379
10411;6;1,279
10411;8;0,922
10412;1;1,559
10412;4;1,689
10412;6;1,499
10412;7;1,549
10413;1;1,379
10413;6;1,269
10414;1;1,509
10414;4;1,629
10414;6;1,439
10414;7;1,519
10415;1;1,579
10415;4;1,719
10415;6;1,489
10415;7;1,549
10416;1;1,579
10416;6;1,499
10417;1;1,559
10417;4;1,709
10417;6;1,469
10417;7;1,549
10418;1;1,529
10418;6;1,449
10419;1;1,369
10419;6;1,289
10419;8;0,922
10420;8;0,895
10421;8;0,922
10422;1;1,539
10422;6;1,369
10423;8;0,922
10424;8;0,942
10425;6;1,288
10425;8;0,911
10426;8;0,922
10427;8;0,922
10428;1;1,369
10428;6;1,289
10429;8;0,922
10430;1;1,32
10430;6;1,26
10430;8;0,88
10431;1;1,559
10431;4;1,699
10431;6;1,459
10431;7;1,529
10431;8;1,119
10432;8;0,922
10433;1;1,604
10433;3;1,699
10433;6;1,488
10433;7;1,598
10434;1;1,509
10434;6;1,439
10434;7;1,499
10434;8;1,153
10435;1;1,539
10435;4;1,679
10435;6;1,469
10435;7;1,549
10436;1;1,539
10436;4;1,689
10436;6;1,459
10436;7;1,549
10436;8;1,18
10436;13;0,929
10437;1;1,529
10437;4;1,689
10437;6;1,469
10437;7;1,529
10437;8;1,099
10438;1;1,529
10438;6;1,469
10438;7;1,529
10439;1;1,539
10439;4;1,709
10439;6;1,449
10439;7;1,519
10440;1;1,399
10440;6;1,299
10441;1;1,539
10441;3;1,659
10441;6;1,449
10441;7;1,519
10442;1;1,499
10442;4;1,679
10442;6;1,389
10442;7;1,479
10442;8;1,069
10443;1;1,539
10443;4;1,699
10443;6;1,459
10443;7;1,529
10443;8;1,099
10444;1;1,539
10444;4;1,699
10444;6;1,459
10444;7;1,529
10444;13;0,915
10445;1;1,369
10445;6;1,289
10445;8;0,922
10446;6;1,192
10447;8;0,922
10448;8;0,922
10449;6;1,288
10450;6;1,206
10451;8;0,87
10452;8;0,922
10453;1;1,343
10453;6;1,259
10453;8;0,898
10454;8;0,922
10455;1;1,569
10455;4;1,719
10455;6;1,489
10455;7;1,529
10455;8;1,159
10456;6;1,32
10456;8;0,95
10457;7;1,204
10457;8;0,855
10458;1;1,35
10458;7;1,3
10458;8;0,915
10459;1;1,539
10459;4;1,699
10459;6;1,459
10459;7;1,519
10460;6;1,28
10460;8;0,93
10461;8;0,922
10462;1;1,539
10462;4;1,699
10462;6;1,449
10462;7;1,539
10462;8;1,169
10463;6;1,279
10463;8;0,922
10464;8;0,922
10465;8;0,922
10466;1;1,539
10466;4;1,699
10466;6;1,459
10466;7;1,529
10467;1;1,549
10467;4;1,669
10467;6;1,489
10468;1;1,539
10468;6;1,499
10468;7;1,559
10468;8;1,06
10469;1;1,459
10469;6;1,359
10469;7;1,359
10470;1;1,579
10470;6;1,469
10470;7;1,579
10471;1;1,609
10471;4;1,759
10471;6;1,539
10471;7;1,619
10471;8;1,199
10472;8;1,02
10473;6;1,329
10473;8;0,93
10474;1;1,469
10474;6;1,359
10474;8;0,939
10475;6;1,3
10475;8;0,9
10476;1;1,469
10476;6;1,369
10477;1;1,595
10477;6;1,506
10477;7;1,595
10478;1;1,549
10478;4;1,679
10478;6;1,449
10478;7;1,519
10479;1;1,429
10479;6;1,289
10480;1;1,399
10480;6;1,269
10481;6;1,329
10481;8;0,96
10482;1;1,529
10482;4;1,659
10482;6;1,399
10482;7;1,479
10483;1;1,589
10483;6;1,499
10483;7;1,549
10484;1;1,41
10484;6;1,31
10484;8;0,92
10485;1;1,449
10485;4;1,669
10485;6;1,339
10485;7;1,409
10485;13;0,939
10486;1;1,589
10486;6;1,479
10486;7;1,589
10487;8;1,028
10488;1;1,539
10488;4;1,659
10488;6;1,469
10488;8;1,199
10489;1;1,564
10489;4;1,684
10489;6;1,489
10489;7;1,579
10489;13;0,959
10490;1;1,598
10490;6;1,509
10490;7;1,599
10491;1;1,599
10491;6;1,499
10491;7;1,599
10491;8;1,309
10492;1;1,569
10492;4;1,689
10492;6;1,499
10493;1;1,589
10493;4;1,699
10493;6;1,499
10493;7;1,579
10494;1;1,479
10494;4;1,629
10494;6;1,389
10494;7;1,459
10494;8;0,989
10495;6;1,327
10495;8;0,898
10496;6;1,249
10496;8;0,91
10497;1;1,529
10497;4;1,719
10497;6;1,429
10497;7;1,489
10498;1;1,559
10498;4;1,749
10498;6;1,449
10498;7;1,499
10499;1;1,549
10499;4;1,709
10499;6;1,449
10499;7;1,539
10499;13;0,86
10500;1;1,539
10500;6;1,469
10500;8;1,16
10501;1;1,427
10501;6;1,357
10502;1;1,469
10502;4;1,619
10502;6;1,344
10502;7;1,404
10503;1;1,389
10503;6;1,289
10504;1;1,639
10504;4;1,779
10504;6;1,539
10504;7;1,619
10505;1;1,598
10505;4;1,758
10505;6;1,518
10505;7;1,608
10506;6;1,245
10506;8;0,925
10507;1;1,399
10507;4;1,569
10507;6;1,259
10507;7;1,299
10508;1;1,629
10508;4;1,769
10508;6;1,519
10508;7;1,599
10508;13;0,959
10509;1;1,589
10509;6;1,499
10510;1;1,395
10510;6;1,285
10510;7;1,305
10511;1;1,589
10511;4;1,729
10511;6;1,529
10511;13;0,979
10512;1;1,529
10512;4;1,669
10512;6;1,429
10512;7;1,509
10512;13;0,959
10513;1;1,589
10513;4;1,729
10513;6;1,519
10513;8;1,16
10513;13;0,979
10514;1;1,395
10514;6;1,285
10514;7;1,305
10515;6;1,38
10515;8;1
10516;1;1,437
10516;4;1,607
10516;6;1,387
10516;7;1,487
10517;1;1,429
10517;6;1,339
10518;1;1,509
10518;3;1,569
10518;4;1,641
10518;6;1,399
10518;7;1,465
10518;8;1,119
10519;1;1,589
10519;4;1,719
10519;6;1,519
10519;8;1,16
10520;6;1,327
10520;8;0,898
10521;1;1,479
10521;6;1,389
10521;7;1,459
10521;8;0,989
10522;1;1,449
10522;4;1,669
10522;6;1,339
10522;7;1,409
10523;1;1,524
10523;6;1,477
10523;7;1,542
10524;1;1,524
10524;6;1,477
10524;7;1,542
10525;1;1,389
10525;6;1,249
10526;1;1,399
10526;6;1,269
10526;13;0,899
10527;1;1,342
10527;6;1,27
10527;8;0,88
10528;1;1,539
10528;4;1,659
10528;6;1,469
10528;7;1,529
10529;6;1,287
10529;8;0,889
10530;6;1,287
10530;8;0,889
10531;1;1,569
10531;4;1,701
10531;6;1,472
10531;7;1,558
10532;1;1,714
10532;4;1,846
10532;6;1,575
10532;7;1,641
10533;1;1,35
10533;6;1,275
10533;8;0,902
10534;6;1,34
10534;8;0,94
10535;1;1,579
10535;4;1,699
10535;6;1,499
10536;1;1,579
10536;4;1,699
10536;6;1,499
10537;6;1,346
10537;8;0,989
10538;1;1,599
10538;3;1,654
10538;6;1,478
10538;7;1,588
10538;8;1,042
10539;1;1,497
10539;4;1,637
10539;6;1,387
10539;7;1,507
10540;1;1,477
10540;6;1,357
10540;7;1,557
10541;6;1,34
10541;8;0,97
10542;6;1,299
10542;8;1,089
10543;1;1,409
10543;6;1,289
10543;7;1,309
10544;1;1,539
10544;4;1,649
10544;6;1,459
10544;7;1,549
10545;1;1,599
10545;4;1,739
10545;6;1,499
10545;7;1,559
10546;8;0,954
10547;6;1,34
10547;8;0,889
10548;1;1,427
10548;4;1,687
10548;6;1,327
10548;7;1,517
10549;1;1,437
10549;6;1,337
10550;1;1,449
10550;6;1,349
10551;1;1,376
10551;6;1,283
10551;8;0,898
10552;1;1,449
10552;4;1,459
10552;6;1,339
10553;1;1,519
10553;4;1,719
10553;6;1,414
10553;7;1,519
10554;6;1,29
10554;8;0,924
10555;1;1,449
10555;4;1,669
10555;6;1,339
10555;7;1,409
10555;13;0,939
10556;1;1,609
10556;4;1,751
10556;6;1,499
10556;7;1,589
10557;6;1,29
10557;8;0,885
10558;1;1,619
10558;4;1,759
10558;6;1,509
10558;7;1,609
10559;1;1,619
10559;4;1,769
10559;6;1,519
10559;7;1,619
10560;6;1,349
10560;8;0,958
10561;1;1,439
10561;6;1,289
10561;8;0,949
10562;1;1,409
10562;6;1,299
10563;1;1,559
10563;4;1,699
10563;6;1,449
10563;7;1,529
10564;1;1,559
10564;4;1,679
10564;6;1,499
10564;13;0,979
10565;1;1,409
10565;6;1,299
10566;1;1,569
10566;4;1,711
10566;6;1,489
10566;7;1,579
10567;1;1,559
10567;6;1,499
10568;1;1,419
10568;6;1,309
10569;1;1,409
10569;6;1,299
10569;7;1,309
10570;1;1,579
10570;3;1,629
10570;4;1,739
10570;6;1,505
10570;13;0,989
10571;1;1,356
10571;6;1,285
10571;8;0,929
10572;1;1,559
10572;4;1,749
10572;6;1,449
10572;7;1,499
10573;1;1,579
10573;4;1,689
10573;6;1,469
10573;7;1,559
10574;1;1,529
10574;4;1,579
10574;6;1,429
10574;7;1,479
10575;1;1,569
10575;4;1,699
10575;6;1,459
10575;7;1,529
10576;1;1,389
10576;6;1,249
10577;1;1,369
10577;6;1,249
10577;8;0,911
10578;1;1,427
10578;6;1,299
10579;1;1,389
10579;6;1,249
10580;1;1,427
10580;6;1,299
10581;1;1,519
10581;6;1,439
10581;7;1,519
10582;1;1,549
10582;6;1,409
10582;7;1,479
10583;1;1,499
10583;6;1,349
10583;7;1,399
10584;1;1,549
10584;4;1,659
10584;6;1,455
10584;7;1,515
10585;1;1,469
10585;4;1,519
10585;6;1,359
10585;7;1,409
10585;8;0,95
10585;13;0,889
10586;6;1,281
10586;8;0,917
10587;6;1,27
10587;8;0,91
10588;6;1,221
10588;8;0,836
10589;6;1,231
10589;8;0,879
10590;1;1,539
10590;4;1,719
10590;6;1,449
10590;7;1,509
10590;8;1,099
10591;6;1,362
10591;8;0,95
10592;1;1,609
10592;4;1,759
10592;6;1,509
10592;7;1,599
10592;13;0,989
10593;6;1,3
10593;8;0,92
10594;1;1,558
10594;6;1,468
10594;7;1,518
10594;8;1,038
10595;1;1,449
10595;5;1,799
10595;6;1,559
10595;8;0,989
10596;8;0,93
10597;1;1,589
10597;6;1,479
10597;7;1,559
10598;1;1,489
10598;6;1,379
10599;1;1,469
10599;6;1,359
10599;8;0,95
10600;6;1,291
10600;8;0,928
10601;6;1,268
10601;8;0,904
10602;1;1,599
10602;4;1,709
10602;6;1,529
10602;7;1,619
10603;1;1,569
10603;6;1,479
10603;7;1,589
10604;1;1,519
10604;6;1,409
10604;8;0,95
10605;1;1,589
10605;4;1,709
10605;6;1,519
10605;7;1,619
10606;1;1,489
10606;6;1,399
10607;6;1,292
10607;8;0,969
10608;1;1,579
10608;4;1,739
10608;6;1,499
10608;7;1,589
10608;8;1,039
10609;1;1,364
10609;6;1,308
10609;8;0,908
10610;1;1,459
10610;6;1,379
10610;8;1,009
10611;6;1,315
10611;8;0,908
10612;1;1,579
10612;6;1,469
10612;7;1,559
10613;1;1,366
10613;6;1,299
10613;8;0,913
10614;6;1,29
10614;8;0,93
10615;1;1,539
10615;4;1,659
10615;6;1,469
10615;7;1,529
10616;1;1,409
10616;6;1,269
10617;1;1,479
10617;6;1,389
10618;1;1,569
10618;4;1,689
10618;6;1,469
10618;7;1,529
10619;1;1,569
10619;4;1,689
10619;6;1,469
10619;7;1,529
10620;1;1,579
10620;4;1,721
10620;6;1,489
10620;7;1,579
10621;6;1,259
10621;8;0,905
10622;1;1,409
10622;6;1,269
10623;1;1,409
10623;6;1,269
10624;1;1,607
10624;3;1,657
10624;6;1,528
10624;7;1,588
10625;1;1,429
10625;6;1,289
10626;1;1,509
10626;4;1,649
10626;6;1,369
10626;7;1,449
10627;1;1,579
10627;4;1,739
10627;6;1,489
10628;1;1,509
10628;3;1,569
10628;6;1,399
10628;7;1,465
10629;1;1,579
10629;4;1,739
10629;6;1,489
10630;1;1,509
10630;3;1,569
10630;6;1,399
10630;7;1,465
10631;1;1,429
10631;6;1,319
10631;7;1,339
10632;1;1,568
10632;4;1,678
10632;6;1,498
10632;7;1,568
10633;1;1,568
10633;4;1,678
10633;6;1,498
10633;7;1,568
10634;1;1,407
10634;6;1,307
10635;6;1,299
10635;8;0,899
10636;1;1,539
10636;3;1,639
10636;6;1,459
10636;7;1,539
10637;1;1,579
10637;4;1,679
10637;6;1,479
10637;8;1,259
10638;1;1,589
10638;4;1,729
10638;6;1,509
10638;7;1,589
10638;8;1,189
10639;1;1,639
10639;3;1,689
10639;6;1,539
10639;7;1,629
10640;1;1,559
10640;4;1,679
10640;6;1,479
10641;1;1,559
10641;6;1,449
10642;1;1,569
10642;4;1,699
10642;6;1,509
10643;6;1,279
10643;8;0,923
10644;1;1,439
10644;6;1,329
10645;6;1,328
10645;8;0,898
10646;1;1,35
10646;6;1,3
10646;8;0,92
10647;1;1,538
10647;3;1,708
10647;6;1,468
10647;7;1,528
10648;6;1,307
10648;8;0,907
10649;1;1,579
10649;4;1,719
10649;6;1,499
10649;7;1,589
10649;8;1,039
10650;1;1,477
10650;4;1,687
10650;6;1,407
10650;7;1,527
10651;8;1,06
10652;1;1,579
10652;6;1,529
10652;7;1,579
10653;6;1,259
10653;8;0,905
10654;1;1,549
10654;4;1,689
10654;6;1,449
10654;7;1,509
10655;6;1,273
10655;8;0,893
10656;1;1,539
10656;6;1,469
10656;7;1,519
10657;1;1,37
10657;6;1,28
10657;8;0,91
10658;1;1,439
10658;6;1,299
10659;1;1,539
10659;4;1,659
10659;6;1,469
10659;7;1,529
10659;13;0,979
10660;1;1,458
10660;6;1,318
10661;1;1,519
10661;6;1,419
10662;1;1,375
10662;6;1,295
10662;8;0,926
10663;6;1,292
10663;8;0,909
10664;1;1,439
10664;6;1,309
10665;6;1,33
10665;8;1,07
10666;6;1,308
10666;8;0,942
10667;6;1,28
10667;8;0,93
10668;1;1,539
10668;4;1,679
10668;6;1,459
10668;7;1,519
10668;8;1,149
10669;6;1,313
10669;8;0,913
10670;1;1,479
10670;6;1,379
10670;7;1,379
10670;8;0,955
10671;6;1,357
10671;8;0,903
10672;1;1,625
10672;3;1,675
10672;6;1,528
10672;7;1,617
10673;1;1,497
10673;4;1,637
10673;6;1,387
10673;7;1,507
10673;13;0,934
10674;1;1,437
10674;4;1,637
10674;6;1,337
10674;7;1,497
10675;1;1,549
10675;4;1,689
10675;6;1,399
10675;7;1,479
10676;1;1,595
10676;4;1,715
10676;6;1,509
10676;13;0,979
10676;14;1,259
10676;15;1,199
10677;1;1,629
10677;4;1,761
10677;6;1,549
10677;7;1,615
10678;1;1,769
10678;4;1,871
10678;6;1,665
10678;7;1,695
10679;1;1,595
10679;4;1,715
10679;6;1,519
10680;1;1,399
10680;6;1,289
10680;7;1,299
10681;1;1,589
10681;4;1,709
10681;6;1,499
10681;7;1,559
10682;1;1,399
10682;4;1,599
10682;6;1,299
10683;6;1,509
10684;1;1,509
10684;3;1,589
10684;6;1,379
10684;7;1,459
10685;1;1,399
10685;6;1,279
10686;1;1,519
10686;3;1,569
10686;6;1,369
10687;1;1,575
10687;4;1,675
10687;6;1,475
10687;8;1,145
10688;6;1,276
10688;8;0,907
10689;1;1,437
10689;4;1,607
10689;6;1,338
10689;7;1,438
10689;8;1,29
10690;1;1,589
10690;6;1,479
10690;7;1,559
10691;1;1,395
10691;6;1,285
10691;7;1,305
10692;1;1,609
10692;4;1,739
10692;6;1,509
10692;7;1,599
10693;1;1,395
10693;6;1,285
10693;7;1,305
10694;1;1,609
10694;6;1,509
10694;7;1,589
10695;1;1,519
10695;4;1,689
10695;6;1,399
10695;7;1,439
10696;1;1,389
10696;6;1,289
10697;1;1,395
10697;6;1,285
10697;7;1,305
10698;1;1,599
10698;4;1,739
10698;6;1,509
10698;7;1,599
10698;8;1,379
10699;1;1,398
10699;4;1,608
10699;6;1,288
10699;8;1,008
10700;1;1,569
10700;4;1,689
10700;6;1,499
10700;7;1,599
10701;1;1,439
10701;6;1,259
10702;1;1,559
10702;4;1,709
10702;6;1,459
10702;7;1,539
10702;13;0,989
10703;1;1,629
10703;4;1,739
10703;6;1,539
10703;7;1,629
10704;1;1,395
10704;6;1,285
10704;7;1,305
10705;1;1,549
10705;6;1,509
10705;7;1,599
10706;1;1,379
10706;6;1,249
10707;1;1,537
10707;3;1,604
10707;6;1,417
10707;7;1,527
10708;1;1,395
10708;6;1,285
10708;7;1,305
10709;1;1,589
10709;4;1,729
10709;6;1,499
10710;1;1,395
10710;6;1,285
10711;1;1,389
10711;6;1,289
10712;6;1,249
10712;8;0,928
10713;1;1,395
10713;6;1,285
10713;7;1,305
10714;1;1,465
10714;6;1,396
10715;1;1,564
10715;4;1,674
10715;6;1,454
10715;7;1,524
10716;6;1,28
10716;8;0,9
10717;1;1,569
10717;3;1,599
10717;4;1,679
10717;6;1,479
10717;7;1,569
10718;1;1,569
10718;4;1,709
10718;6;1,489
10718;7;1,549
10719;6;1,297
10719;8;0,896
10720;1;1,539
10720;6;1,465
10720;7;1,525
10720;8;1,1
10721;1;1,549
10721;4;1,679
10721;6;1,459
10721;7;1,519
10722;1;1,429
10722;4;1,579
10722;6;1,299
10722;7;1,359
10723;1;1,539
10723;4;1,699
10723;6;1,489
10723;7;1,589
10723;8;1,059
10724;1;1,549
